const_id,cand_id,votes
2310,cand2701,5555
2310,cand2702,2583
2310,cand2703,4798
2310,cand2704,1907
2310,cand2705,1878
2310,cand2706,828
2310,cand2707,866
2310,cand2708,1401
2311,cand2709,411818
2311,cand2710,26540
2311,cand2711,698342
2311,cand2712,27651
2311,cand2713,5058
2311,cand2714,2447
2311,cand2715,5589
2311,cand2716,17032
2311,cand2717,2529
2311,cand2718,6182
2311,cand2719,3848
2311,cand2720,5135
2311,cand2721,6097
2311,cand2722,10440
2311,cand2723,6368
2311,cand2724,15555
2311,cand2725,6856
2311,cand2726,1956
2311,cand2727,5327
2311,cand2728,2071
2311,cand2729,1120
2311,cand2730,1066
2311,cand2731,1350
2311,cand2732,1887
2311,cand2733,2846
2311,cand2734,1968
2312,cand2735,33695
2312,cand2736,344644
2312,cand2737,20598
2312,cand2738,747977
2312,cand2739,11514
2312,cand2740,3353
2312,cand2741,4544
2312,cand2742,16789
2312,cand2743,3637
2312,cand2744,4941
2312,cand2745,8026
2312,cand2746,7509
2312,cand2747,10604
2313,cand2748,826454
2313,cand2749,12873
2313,cand2750,371710
2313,cand2751,4116
2313,cand2752,780
2313,cand2753,595
2313,cand2754,1355
2313,cand2755,3446
2313,cand2756,1912
2313,cand2757,1392
2313,cand2758,992
2313,cand2759,1169
2313,cand2760,2241
2313,cand2761,4315
2313,cand2762,2665
2313,cand2763,9487
2313,cand2764,7392
2313,cand2765,1176
2313,cand2766,2702
2313,cand2767,828
2313,cand2768,1068
2313,cand2769,803
2314,cand2770,639592
2314,cand2771,737266
2314,cand2772,15709
2314,cand2773,5055
2314,cand2774,5228
2314,cand2775,48925
2314,cand2776,4647
2314,cand2777,5208
2314,cand2778,7759
2314,cand2779,15626
2315,cand2780,85177
2315,cand2781,9685
2315,cand2782,696102
2315,cand2783,454036
2315,cand2784,5922
2315,cand2785,2440
2315,cand2786,8711
2315,cand2787,4076
2315,cand2788,1890
2315,cand2789,2022
2315,cand2790,4172
2315,cand2791,3435
2315,cand2792,5882
2315,cand2793,7365
2315,cand2794,4504
2315,cand2795,8463
2315,cand2796,2740
2315,cand2797,47220
2315,cand2798,4787
2315,cand2799,3809
2315,cand2800,2320
2315,cand2801,1505
2315,cand2802,1513
2316,cand2803,587305
2316,cand2804,549769
2316,cand2805,14275
2316,cand2806,35968
2316,cand2807,4706
2316,cand2808,1424
2316,cand2809,2272
2316,cand2810,1659
2316,cand2811,1821
2316,cand2812,2962
2316,cand2813,3090
2316,cand2814,4186
2316,cand2815,6844
2316,cand2816,11426
2317,cand2817,877927
2317,cand2818,15364
2317,cand2819,324245
2317,cand2820,7833
2317,cand2821,1874
2317,cand2822,1271
2317,cand2823,3437
2317,cand2824,1805
2317,cand2825,3426
2317,cand2826,5437
2317,cand2827,4837
2318,cand2828,14409
2318,cand2829,853022
2318,cand2830,349938
2318,cand2831,4612
2318,cand2832,1000
2318,cand2833,793
2318,cand2834,1086
2318,cand2835,2634
2318,cand2836,1187
2318,cand2837,1260
2318,cand2838,2684
2318,cand2839,3898
2318,cand2840,5102
2319,cand2841,501660
2319,cand2842,866482
2319,cand2843,11277
2319,cand2844,527
2319,cand2845,844
2319,cand2846,686
2319,cand2847,856
2319,cand2848,484
2319,cand2849,473
2319,cand2850,572
2319,cand2851,479
2319,cand2852,497
2319,cand2853,538
2319,cand2854,883
2319,cand2855,1439
2319,cand2856,2819
2319,cand2857,2688
2319,cand2858,3264
2319,cand2859,418
2319,cand2860,331
2319,cand2861,215
2319,cand2862,286
2319,cand2863,854
2319,cand2864,456
2319,cand2865,278
2319,cand2866,265
2319,cand2867,365
2319,cand2868,485
2319,cand2869,1251
2319,cand2870,852
2320,cand2871,392805
2320,cand2872,823824
2320,cand2873,9396
2320,cand2874,4086
2320,cand2875,1978
2320,cand2876,1248
2320,cand2877,1408
2320,cand2878,3707
2320,cand2879,4155
2320,cand2880,2577
2320,cand2881,4770
2321,cand2882,490180
2321,cand2883,18338
2321,cand2884,862429
2321,cand2885,9818
2321,cand2886,4639
2321,cand2887,4508
2322,cand2888,791663
2322,cand2889,426026
2322,cand2890,10698
2322,cand2891,1533
2322,cand2892,940
2322,cand2893,4877
2322,cand2894,1438
2322,cand2895,1799
2322,cand2896,3340
2323,cand2897,9703
2323,cand2898,471052
2323,cand2899,847786
2323,cand2900,7760
2323,cand2901,1309
2323,cand2902,1748
2323,cand2903,1433
2323,cand2904,3127
2323,cand2905,1613
2323,cand2906,1491
2323,cand2907,2685
2323,cand2908,6633
2323,cand2909,4896
2324,cand2910,605467
2324,cand2911,696103
2324,cand2912,13753
2324,cand2913,3850
2324,cand2914,14784
2324,cand2915,5584
2324,cand2916,6320
2324,cand2917,6378
2324,cand2918,12839
2325,cand2919,566118
2325,cand2920,13827
2325,cand2921,722147
2325,cand2922,9159
2325,cand2923,3384
2325,cand2924,5947
2325,cand2925,5621
2326,cand2926,8666
2326,cand2927,520815
2326,cand2928,1068569
2326,cand2929,4455
2326,cand2930,699
2326,cand2931,614
2326,cand2932,459
2326,cand2933,528
2326,cand2934,423
2326,cand2935,1233
2326,cand2936,498
2326,cand2937,693
2326,cand2938,838
2326,cand2939,2019
2326,cand2940,2405
2326,cand2941,3184
2326,cand2942,1374
2326,cand2943,3364
2326,cand2944,2596
2326,cand2945,631
2327,cand2946,18573
2327,cand2947,773550
2327,cand2948,571040
2327,cand2949,20673
2327,cand2950,5330
2327,cand2951,10265
2327,cand2952,9753
2328,cand2953,565566
2328,cand2954,14888
2328,cand2955,838909
2328,cand2956,7759
2328,cand2957,1721
2328,cand2958,1270
2328,cand2959,3293
2328,cand2960,4024
2328,cand2961,2886
2328,cand2962,7221
2328,cand2963,4596
2329,cand2964,23573
2329,cand2965,811248
2329,cand2966,451007
2329,cand2967,10342
2329,cand2968,3768
2329,cand2969,4957
2329,cand2970,9804
2329,cand2971,9431
2329,cand2972,10940
2701,cand2973,543507
2701,cand2974,11466
2701,cand2975,639136
2701,cand2976,25702
2701,cand2977,4438
2701,cand2978,2196
2701,cand2979,4497
2701,cand2980,2936
2701,cand2981,4930
2701,cand2982,7185
2701,cand2983,13820
2702,cand2984,4645
2702,cand2985,384290
2702,cand2986,613533
2702,cand2987,8418
2702,cand2988,1271
2702,cand2989,620
2702,cand2990,394
2702,cand2991,761
2702,cand2992,39449
2702,cand2993,699
2702,cand2994,3283
2702,cand2995,789
2702,cand2996,895
2702,cand2997,2035
2702,cand2998,1883
2702,cand2999,3444
2702,cand3000,1191
2702,cand3001,1725
2702,cand3002,1912
2702,cand3003,3697
2702,cand3004,593
2702,cand3005,410
2702,cand3006,507
2702,cand3007,1786
2702,cand3008,1943
2702,cand3009,533
2702,cand3010,821
2702,cand3011,1036
2703,cand3012,713874
2703,cand3013,302257
2703,cand3014,3428
2703,cand3015,1262
2703,cand3016,37366
2703,cand3017,1295
2703,cand3018,670
2703,cand3019,817
2703,cand3020,6562
2703,cand3021,3144
2703,cand3022,1383
2703,cand3023,1108
2703,cand3024,1629
2703,cand3025,3150
2704,cand3026,319504
2704,cand3027,655386
2704,cand3028,5705
2704,cand3029,1425
2704,cand3030,1679
2704,cand3031,88365
2704,cand3032,1607
2704,cand3033,1103
2704,cand3034,985
2704,cand3035,1141
2704,cand3036,2581
2704,cand3037,4274
2705,cand3038,6565
2705,cand3039,521977
2705,cand3040,388690
2705,cand3041,4307
2705,cand3042,172627
2705,cand3043,1895
2705,cand3044,1264
2705,cand3045,4162
2705,cand3046,2245
2705,cand3047,1853
2705,cand3048,4117
2705,cand3049,2976
2706,cand3050,7780
2706,cand3051,554444
2706,cand3052,254370
2706,cand3053,3048
2706,cand3054,278848
2706,cand3055,3583
2706,cand3056,1540
2706,cand3057,1278
2706,cand3058,965
2706,cand3059,2141
2706,cand3060,2577
2707,cand3061,473996
2707,cand3062,12336
2707,cand3063,1522
2707,cand3064,1211
2707,cand3065,65135
2707,cand3066,1654
2707,cand3067,991
2707,cand3068,1229
2707,cand3069,1499
2707,cand3070,1088
2707,cand3071,4754
2707,cand3072,510947
2707,cand3073,2355
2707,cand3074,1090
2707,cand3075,1736
2707,cand3076,6602
2707,cand3077,3556
2707,cand3078,901
2707,cand3079,489
2707,cand3080,774
2707,cand3081,10565
2707,cand3082,950
2707,cand3083,1007
2707,cand3084,676
2708,cand3085,36423
2708,cand3086,391173
2708,cand3087,578364
2708,cand3088,6124
2708,cand3089,3188
2708,cand3090,1720
2708,cand3091,36452
2708,cand3092,1135
2708,cand3093,754
2708,cand3094,3017
2708,cand3095,1318
2708,cand3096,1643
2708,cand3097,2130
2708,cand3098,2619
2709,cand3099,470343
2709,cand3100,597126
2709,cand3101,44327
2709,cand3102,8714
2709,cand3103,1505
2709,cand3104,36340
2709,cand3105,1779
2709,cand3106,1421
2709,cand3107,2779
2709,cand3108,1083
2709,cand3109,1661
2709,cand3110,1413
2709,cand3111,2397
2709,cand3112,2222
2709,cand3113,3838
2709,cand3114,7876
2710,cand3115,444212
2710,cand3116,660221
2710,cand3117,31725
2710,cand3118,724
2710,cand3119,673
2710,cand3120,1169
2710,cand3121,273
2710,cand3122,400
2710,cand3123,26128
2710,cand3124,3412
2710,cand3125,281
2710,cand3126,480
2710,cand3127,1182
2710,cand3128,482
2710,cand3129,735
2710,cand3130,2003
2710,cand3131,2121
2710,cand3132,1322
2710,cand3133,299
2710,cand3134,181
2710,cand3135,235
2710,cand3136,359
2710,cand3137,156
2710,cand3138,331
2710,cand3139,608
2710,cand3140,633
2710,cand3141,227
2710,cand3142,237
2710,cand3143,247
2710,cand3144,417
2711,cand3145,452849
2711,cand3146,52659
2711,cand3147,650243
2711,cand3148,45842
2711,cand3149,1468
2711,cand3150,905
2711,cand3151,547
2711,cand3152,980
2711,cand3153,2699
2711,cand3154,1549
2711,cand3155,13145
2711,cand3156,1507
2711,cand3157,3031
2711,cand3158,6983
2712,cand3159,519968
2712,cand3160,442442
2712,cand3161,28104
2712,cand3162,16117
2712,cand3163,111468
2713,cand3164,514744
2713,cand3165,559507
2713,cand3166,11810
2713,cand3167,2450
2713,cand3168,4701
2713,cand3169,3103
2713,cand3170,1589
2713,cand3171,112079
2713,cand3172,3071
2713,cand3173,1473
2713,cand3174,5639
2713,cand3175,2426
2713,cand3176,4505
2714,cand3177,9587
2714,cand3178,424159
2714,cand3179,542098
2714,cand3180,6021
2714,cand3181,1574
2714,cand3182,1961
2714,cand3183,94228
2714,cand3184,3006
2714,cand3185,2707
2714,cand3186,20620
2714,cand3187,14686
2714,cand3188,1496
2714,cand3189,1733
2714,cand3190,2426
2714,cand3191,24499
2714,cand3192,3637
2714,cand3193,2662
2714,cand3194,2451
2714,cand3195,3182
2714,cand3196,1110
2714,cand3197,2730
2714,cand3198,693
2714,cand3199,1285
2714,cand3200,1703
2715,cand3201,5550
2715,cand3202,308456
2715,cand3203,586312
2715,cand3204,6035
2715,cand3205,1431
2715,cand3206,3343
2715,cand3207,3907
2715,cand3208,174051
2715,cand3209,3011
2715,cand3210,1384
2715,cand3211,2375
2715,cand3212,1847
2715,cand3213,1661
2715,cand3214,1917
2715,cand3215,8122
2715,cand3216,3031
2715,cand3217,1654
2715,cand3218,2077
2715,cand3219,3618
2715,cand3220,1025
2715,cand3221,827
2715,cand3222,1300
2715,cand3223,984
2715,cand3224,1400
2715,cand3225,1283
2715,cand3226,1399
2715,cand3227,1584
2715,cand3228,23690
2716,cand3229,446658
2716,cand3230,486806
2716,cand3231,4147
2716,cand3232,2475
2716,cand3233,166196
2716,cand3234,1430
2716,cand3235,661
2716,cand3236,938
2716,cand3237,848
2716,cand3238,1453
2716,cand3239,3778
2716,cand3240,3295
2716,cand3241,1788
2716,cand3242,2763
2717,cand3243,538941
2717,cand3244,17095
2717,cand3245,496742
2717,cand3246,5653
2717,cand3247,2775
2717,cand3248,149946
2717,cand3249,2392
2717,cand3250,1668
2717,cand3251,1627
2717,cand3252,6128
2717,cand3253,1473
2717,cand3254,2009
2717,cand3255,1987
2717,cand3256,2909
2717,cand3257,4047
2717,cand3258,6185
2717,cand3259,6655
2718,cand3260,365204
2718,cand3261,698019
2718,cand3262,9068
2718,cand3263,2643
2718,cand3264,1567
2718,cand3265,1062
2718,cand3266,2017
2718,cand3267,77158
2718,cand3268,5299
2718,cand3269,1209
2718,cand3270,1745
2718,cand3271,2844
2718,cand3272,1763
2718,cand3273,2679
2718,cand3274,3485
2718,cand3275,6170
2718,cand3276,4081
2718,cand3277,4187
2718,cand3278,1154
2718,cand3279,1148
2719,cand3280,384550
2719,cand3281,4821
2719,cand3282,91789
2719,cand3283,1812
2719,cand3284,2779
2719,cand3285,389042
2719,cand3263,2213
2719,cand3286,1666
2719,cand3287,1210
2719,cand3288,1228
2719,cand3289,3198
2719,cand3290,4590
2719,cand3291,1878
2719,cand3292,1503
2719,cand3293,1352
2719,cand3294,5043
2719,cand3295,3216
2719,cand3296,867
2719,cand3297,922
2719,cand3298,1869
2719,cand3259,2214
2719,cand3300,283798
2719,cand3301,1732
2720,cand3302,7720
2720,cand3303,109570
2720,cand3304,368691
2720,cand3305,567470
2720,cand3306,5754
2720,cand3307,5631
2720,cand3308,58847
2720,cand3309,4502
2721,cand3310,5719
2721,cand3311,563599
2721,cand3312,271395
2721,cand3313,6952
2721,cand3314,109981
2721,cand3315,1362
2721,cand3316,866
2721,cand3317,899
2721,cand3318,1387
2721,cand3319,922
2721,cand3320,1736
2721,cand3321,134527
2721,cand3322,4274
2721,cand3323,1885
2721,cand3324,2206
2721,cand3325,3826
2721,cand3326,835
2721,cand3327,1881
2722,cand3328,580479
2722,cand3329,13446
2722,cand3330,8213
2722,cand3331,491596
2722,cand3332,11918
2722,cand3333,13728
2722,cand3334,6185
2722,cand3335,13932
2722,cand3336,5304
2722,cand3337,10218
2722,cand3338,9904
2722,cand3339,7539
2723,cand3340,523583
2723,cand3341,367254
2723,cand3342,3240
2723,cand3343,51455
2723,cand3344,900
2723,cand3345,2756
2723,cand3346,1398
2723,cand3347,2369
2723,cand3348,1335
2723,cand3349,2058
2723,cand3350,3577
2723,cand3351,1806
2723,cand3352,20697
2723,cand3353,2962
2723,cand3354,3385
2724,cand3355,215380
2724,cand3356,9627
2724,cand3357,559723
2724,cand3358,2662
2724,cand3359,798
2724,cand3360,1302
2724,cand3361,1031
2724,cand3362,3261
2724,cand3363,843
2724,cand3364,65572
2724,cand3365,1081
2724,cand3366,1073
2724,cand3367,722
2724,cand3368,1274
2724,cand3369,915
2724,cand3370,2512
2724,cand3371,1365
2724,cand3372,495
2724,cand3373,1389
2724,cand3374,434
2724,cand3375,690
2724,cand3376,413
2724,cand3377,429
2724,cand3378,471
2724,cand3379,767
2724,cand3380,1093
2724,cand3354,1187
2724,cand3382,792
2725,cand3383,328824
2725,cand3384,740969
2725,cand3385,9472
2725,cand3386,1453
2725,cand3387,2098
2725,cand3388,801
2725,cand3389,686
2725,cand3390,1398
2725,cand3391,850
2725,cand3392,867
2725,cand3393,47432
2725,cand3394,906
2725,cand3395,943
2725,cand3396,1038
2725,cand3397,998
2725,cand3398,2620
2725,cand3399,1881
2725,cand3400,1854
2725,cand3401,802
2725,cand3402,772
2725,cand3403,1705
2725,cand3404,535
2725,cand3405,1188
2726,cand3406,241431
2726,cand3407,706678
2726,cand3408,3925
2726,cand3409,906
2726,cand3410,388
2726,cand3411,449
2726,cand3412,274
2726,cand3413,15691
2726,cand3414,423
2726,cand3415,1234
2726,cand3416,256
2726,cand3417,489
2726,cand3418,292
2726,cand3419,634
2726,cand3420,900
2726,cand3421,1393
2726,cand3422,1352
2726,cand3423,1078
2727,cand3424,570063
2727,cand3425,309735
2727,cand3426,2083
2727,cand3427,1180
2727,cand3428,574
2727,cand3429,1158
2727,cand3430,475
2727,cand3431,491
2727,cand3432,749
2727,cand3433,449
2727,cand3434,5850
2727,cand3435,23422
2727,cand3436,441
2727,cand3437,499
2727,cand3438,848
2727,cand3439,1912
2727,cand3440,1300
2727,cand3441,638
2727,cand3442,407
2727,cand3443,443
2727,cand3444,555
2728,cand3445,288113
2728,cand3446,514599
2728,cand3447,7777
2728,cand3448,1336
2728,cand3449,536
2728,cand3450,711
2728,cand3451,68239
2728,cand3452,566
2728,cand3453,463
2728,cand3454,564
2728,cand3455,570
2728,cand3456,820
2728,cand3457,727
2728,cand3458,677
2728,cand3459,1267
2728,cand3460,1573
2728,cand3461,1881
2728,cand3462,779
2728,cand3463,344
2728,cand3464,296
2728,cand3465,292
2728,cand3466,264
2728,cand3467,388
2728,cand3468,629
2728,cand3469,219
2728,cand3470,2063
2728,cand3471,834
2729,cand3472,4195
2729,cand3473,356667
2729,cand3474,486672
2729,cand3475,33703
2729,cand3476,613
2729,cand3477,411
2729,cand3478,488
2729,cand3479,261
2729,cand3480,722
2729,cand3481,671
2729,cand3482,284
2729,cand3483,454
2729,cand3484,535
2729,cand3485,942
2729,cand3486,858
2729,cand3487,1073
2729,cand3488,497
2729,cand3489,989
2729,cand3490,759
2729,cand3491,321
2730,cand3492,8635
2730,cand3493,272774
2730,cand3494,424913
2730,cand3495,2199
2730,cand3496,1155
2730,cand3497,647
2730,cand3498,665
2730,cand3499,63412
2730,cand3500,589
2730,cand3501,708
2730,cand3502,968
2730,cand3503,883
2730,cand3504,976
2730,cand3505,1353
2730,cand3506,1103
2730,cand3507,1759
2730,cand3508,677
2731,cand3509,421937
2731,cand3510,4329
2731,cand3511,321870
2731,cand3512,30348
2731,cand3513,528
2731,cand3514,1391
2731,cand3515,737
2731,cand3516,1347
2731,cand3517,514
2731,cand3518,496
2731,cand3519,449
2731,cand3520,879
2731,cand3521,1671
2732,cand3522,455530
2732,cand3523,486968
2732,cand3524,6356
2732,cand3525,2192
2732,cand3526,1441
2732,cand3527,823
2732,cand3528,23196
2732,cand3529,1482
2732,cand3530,4689
2732,cand3531,1417
2732,cand3532,1049
2732,cand3533,1215
2732,cand3534,1476
2732,cand3535,4126
2732,cand3536,9752
2732,cand3537,12265
2733,cand3538,10197
2733,cand3539,504750
2733,cand3540,720663
2733,cand3541,5242
2733,cand3542,2328
2733,cand3543,2570
2733,cand3544,1095
2733,cand3545,2243
2733,cand3546,75904
2733,cand3547,1755
2733,cand3548,1044
2733,cand3549,1696
2733,cand3550,2802
2733,cand3551,6318
2733,cand3552,3603
2733,cand3553,3225
2733,cand3554,1639
2733,cand3555,2093
2733,cand3556,1873
2733,cand3557,1083
2733,cand3558,970
2734,cand3559,4792
2734,cand3560,632835
2734,cand3561,308207
2734,cand3562,64793
2734,cand3563,959
2734,cand3564,333
2734,cand3565,343
2734,cand3566,383
2734,cand3567,225
2734,cand3568,780
2734,cand3569,446
2734,cand3570,547
2734,cand3571,847
2734,cand3572,601
2734,cand3573,487
2734,cand3574,1117
2734,cand3575,624
2734,cand3576,1343
2734,cand3577,525
2734,cand3578,554
2734,cand3579,339
2734,cand3580,647
2734,cand3581,171
2734,cand3553,207
2734,cand3583,426
2734,cand3584,230
2734,cand3585,161
2734,cand3586,309
2734,cand3587,265
2734,cand3588,441
2734,cand3589,298
2735,cand3590,530940
2735,cand3591,6882
2735,cand3592,686714
2735,cand3593,3822
2735,cand3594,44134
2735,cand3595,908
2735,cand3596,798
2735,cand3597,4345
2735,cand3598,844
2735,cand3599,1993
2735,cand3600,1087
2735,cand3601,1871
2735,cand3602,1003
2735,cand3603,1721
2735,cand3604,1158
2735,cand3605,4405
2735,cand3606,3284
2735,cand3607,951
2736,cand3608,577347
2736,cand3609,635830
2736,cand3610,7247
2736,cand3611,38070
2736,cand3612,997
2736,cand3613,607
2736,cand3614,1881
2736,cand3615,743
2736,cand3616,615
2736,cand3617,630
2736,cand3618,1243
2736,cand3619,828
2736,cand3620,786
2736,cand3621,955
2736,cand3622,2749
2736,cand3623,4930
2736,cand3624,4397
2736,cand3625,3837
2736,cand3626,902
2736,cand3627,566
2736,cand3628,673
2736,cand3629,556
2736,cand3630,677
2737,cand3631,6692
2737,cand3632,704660
2737,cand3633,423186
2737,cand3634,3192
2737,cand3635,1492
2737,cand3636,2502
2737,cand3637,31807
2737,cand3638,1507
2737,cand3639,716
2737,cand3640,1317
2737,cand3641,971
2737,cand3642,1242
2737,cand3643,1268
2737,cand3644,2488
2737,cand3645,3986
2737,cand3646,2767
2737,cand3647,3838
2737,cand3648,3745
2737,cand3649,2349
2738,cand3650,366625
2738,cand3651,20300
2738,cand3652,486820
2738,cand3653,6006
2738,cand3654,1970
2738,cand3655,1507
2738,cand3656,1820
2738,cand3657,63287
2738,cand3658,1488
2738,cand3659,3592
2738,cand3660,1704
2738,cand3661,1692
2738,cand3662,12946
2738,cand3663,2475
2738,cand3664,1930
2738,cand3665,8225
2738,cand3666,35526
2738,cand3667,1665
2738,cand3668,3100
2738,cand3669,1290
2739,cand3670,678175
2739,cand3671,509807
2739,cand3672,3351
2739,cand3673,2086
2739,cand3674,2761
2739,cand3675,1238
2739,cand3676,92139
2739,cand3677,1582
2739,cand3678,1225
2739,cand3679,677
2739,cand3680,788
2739,cand3681,1550
2739,cand3682,824
2739,cand3683,1339
2739,cand3684,1209
2739,cand3685,16792
2739,cand3686,3485
2739,cand3687,1509
2739,cand3688,778
2739,cand3689,399
2739,cand3690,412
2739,cand3691,585
2739,cand3692,633
2739,cand3693,1334
2739,cand3694,466
2739,cand3695,1379
2739,cand3696,6152
2739,cand3697,3897
2739,cand3698,3457
2739,cand3699,1715
2739,cand3700,1927
2739,cand3701,1990
2739,cand3702,2052
2739,cand3703,1323
2739,cand3704,386
2739,cand3705,477
2740,cand3706,596640
2740,cand3707,469074
2740,cand3708,5941
2740,cand3709,98579
2740,cand3710,1901
2740,cand3711,1434
2740,cand3712,1322
2740,cand3713,1374
2740,cand3714,6679
2740,cand3715,2592
2740,cand3716,1717
2740,cand3717,1930
2740,cand3718,2069
2740,cand3719,3454
2741,cand3720,372384
2741,cand3721,6549
2741,cand3722,661495
2741,cand3723,5208
2741,cand3724,2194
2741,cand3725,112255
2741,cand3726,4356
2741,cand3727,1326
2741,cand3728,2095
2741,cand3729,2116
2742,cand3730,524985
2742,cand3731,366377
2742,cand3732,3880
2742,cand3733,170007
2742,cand3734,2053
2742,cand3735,825
2742,cand3736,1830
2742,cand3737,986
2742,cand3738,960
2742,cand3739,1550
2742,cand3740,1380
2742,cand3741,1474
2742,cand3742,2016
2743,cand3743,6883
2743,cand3744,586314
2743,cand3745,500550
2743,cand3746,3750
2743,cand3747,1386
2743,cand3748,1006
2743,cand3749,6607
2743,cand3750,1083
2743,cand3751,51532
2743,cand3752,4814
2743,cand3753,2024
2743,cand3754,1512
2743,cand3755,1740
2743,cand3756,3222
2743,cand3757,1911
2743,cand3758,2399
2743,cand3759,1935
2743,cand3760,12869
2743,cand3761,2214
2743,cand3762,973
2743,cand3763,3016
2743,cand3764,1119
2743,cand3765,662
2743,cand3766,629
2743,cand3767,1157
2743,cand3768,752
2743,cand3769,1197
2743,cand3770,1451
2743,cand3771,1418
2743,cand3772,5004
2743,cand3773,1524
2744,cand3774,5476
2744,cand3775,508995
2744,cand3776,7213
2744,cand3777,300234
2744,cand3778,3586
2744,cand3779,344643
2744,cand3780,2342
2744,cand3781,1323
2744,cand3782,1276
2744,cand3783,2685
2744,cand3784,1870
2744,cand3785,3730
2745,cand3786,6963
2745,cand3787,579026
2745,cand3788,452498
2745,cand3789,5055
2745,cand3790,40673
2745,cand3791,2412
2745,cand3792,5141
2745,cand3793,5846
2745,cand3794,8593
2746,cand3795,6868
2746,cand3796,63299
2746,cand3797,458022
2746,cand3798,279700
2746,cand3799,5904
2746,cand3800,30882
2746,cand3801,9565
2746,cand3802,2134
2746,cand3803,3257
2746,cand3804,5633
2746,cand3805,17668
2746,cand3806,4393
2747,cand3807,5034
2747,cand3808,478517
2747,cand3809,749085
2747,cand3810,63439
2747,cand3811,1902
2747,cand3812,1570
2747,cand3813,1421
2747,cand3814,1092
2747,cand3815,2055
2747,cand3816,2122
2747,cand3817,3390
2747,cand3818,1758
2747,cand3819,2597
2747,cand3820,5955
2747,cand3821,2224
2748,cand3822,4156
2748,cand3823,585776
2748,cand3824,123419
2748,cand3825,1744
2748,cand3826,1181
2748,cand3827,8103
2748,cand3828,489737
2748,cand3829,3316
2748,cand3830,1991
2748,cand3831,1408
2748,cand3832,1184
2748,cand3833,1011
2748,cand3834,2820
2748,cand3835,3587
2748,cand3836,5974
2748,cand3837,8695
2748,cand3838,1001
1401,cand3839,245877
1401,cand3840,133813
1401,cand3841,263632
1401,cand3842,25010
1401,cand3843,1783
1401,cand3844,1256
1401,cand3845,747
1401,cand3846,492
1401,cand3847,973
1401,cand3848,81634
1401,cand3849,1470
1402,cand3850,2552
1402,cand3851,152510
1402,cand3852,30726
1402,cand3853,363527
1402,cand3854,289745
1402,cand3855,12211
1402,cand3856,2987
1402,cand3857,996
1701,cand3858,267256
1701,cand3859,76683
1701,cand3860,419689
1701,cand3861,4961
1701,cand3862,4601
1701,cand3863,6580
1702,cand3864,304455
1702,cand3865,240425
1702,cand3866,31707
1501,cand3867,224286
1501,cand3868,28707
1501,cand3869,13323
1501,cand3870,12675
1501,cand3871,216146
1501,cand3872,1975
1301,cand3873,484166
1301,cand3874,14997
1301,cand3875,500510
1301,cand3876,4620
2101,cand3877,11056
2101,cand3878,109417
2101,cand3879,517306
2101,cand3880,581245
2101,cand3881,8346
2101,cand3882,6375
2102,cand3883,268218
2102,cand3884,500056
2102,cand3885,276991
2102,cand3886,9524
2102,cand3887,4027
2102,cand3888,6614
2102,cand3889,6234
2102,cand3890,14790
2103,cand3891,464608
2103,cand3892,473770
2103,cand3893,8177
2103,cand3894,135969
2103,cand3895,3791
2103,cand3896,2058
2103,cand3897,2715
2103,cand3898,2699
2103,cand3899,6581
2103,cand3900,5197
2103,cand3901,5434
2104,cand3902,460156
2104,cand3903,526359
2104,cand3904,9308
2104,cand3905,128716
2104,cand3906,5866
2104,cand3907,5728
2104,cand3908,10914
2104,cand3909,10038
2105,cand3910,458556
2105,cand3911,483812
2105,cand3912,10240
2105,cand3913,135552
2105,cand3914,9315
2105,cand3915,6889
2105,cand3916,13937
2105,cand3917,10699
2106,cand3918,179403
2106,cand3919,483858
2106,cand3920,470902
2106,cand3921,3900
2106,cand3922,1356
2106,cand3923,1241
2106,cand3924,825
2106,cand3925,816
2106,cand3926,1422
2106,cand3927,1676
2106,cand3928,2454
2106,cand3929,2582
2107,cand3930,484254
2107,cand3931,3332
2107,cand3932,207710
2107,cand3933,513045
2107,cand3934,4712
2107,cand3935,1430
2107,cand3936,1558
2107,cand3937,2580
2108,cand3938,442327
2108,cand3939,83321
2108,cand3940,544020
2108,cand3941,4470
2108,cand3942,1801
2108,cand3943,2049
2108,cand3944,1985
2108,cand3945,4950
2109,cand3946,80349
2109,cand3947,7789
2109,cand3948,522884
2109,cand3949,487472
2109,cand3950,6946
2109,cand3951,4742
2109,cand3952,3295
2109,cand3953,2914
2109,cand3954,3877
2110,cand3955,478570
2110,cand3956,12229
2110,cand3957,271056
2110,cand3958,498086
2110,cand3959,13919
2110,cand3960,5261
2110,cand3961,5508
2110,cand3962,6075
2111,cand3963,406260
2111,cand3964,10448
2111,cand3965,433074
2111,cand3966,319202
2111,cand3967,15864
2111,cand3968,12409
2111,cand3969,9836
2112,cand3970,28905
2112,cand3971,350870
2112,cand3972,342839
2112,cand3973,392504
2113,cand3974,461679
2113,cand3975,7314
2113,cand3976,138993
2113,cand3977,312463
2113,cand3978,8283
2114,cand3979,99847
2114,cand3980,403391
2114,cand3981,4408
2114,cand3982,524592
2114,cand3983,3823
2114,cand3984,1358
2114,cand3985,2756
2114,cand3986,1409
2114,cand3987,1357
2114,cand3988,3414
2114,cand3989,5899
2115,cand3990,630179
2115,cand3991,114089
2115,cand3992,476598
2115,cand3993,5148
2115,cand3994,1871
