state,const_id,const_name,cand_id,cand_name,party_id,votes
Haryana,606,sonipat,cand1609,dharambir,IND,500
Haryana,606,sonipat,cand1600,"rajesh sharma",PSPL,430
Haryana,606,sonipat,cand1598,mohan,AIFB,392
Haryana,606,sonipat,cand1616,"satinder rathi",IND,385
Haryana,606,sonipat,cand1607,"dr. jagbir singh",IND,383
Haryana,606,sonipat,cand1594,"sant dharamveer chotiwala",BAHUMP,357
Haryana,606,sonipat,cand1596,manish,AAPP,309
Haryana,606,sonipat,cand1614,"ravinder kumar",IND,290
Haryana,606,sonipat,cand1615,"shiyanand tyagi",IND,259
Haryana,606,sonipat,cand1612,"bijender kumar",IND,256
Haryana,606,sonipat,cand1611,bijender,IND,236
Haryana,606,sonipat,cand1608,"jai prakash",IND,196
Haryana,606,sonipat,cand1610,"pardeep chahal",IND,128
"Himachal Pradesh",203,hamirpur,cand1736,"anurag singh thakur",BJP,682692
"Himachal Pradesh",203,hamirpur,cand1738,"ram lal thakur",INC,283120
"Himachal Pradesh",203,hamirpur,cand1737,"desh raj",BSP,7095
"Himachal Pradesh",203,hamirpur,cand1739,"krishan gopal",SATBP,2319
"Himachal Pradesh",203,hamirpur,cand1745,"radha krishan narotra",IND,1420
"Himachal Pradesh",203,hamirpur,cand1746,"vikash kumar",IND,1404
"Himachal Pradesh",203,hamirpur,cand1740,"tulsi ram sharma",AIFB,775
"Himachal Pradesh",203,hamirpur,cand1744,"parveen thakur",IND,699
"Himachal Pradesh",203,hamirpur,cand1741,"ram singh shukla",BMUP,473
"Himachal Pradesh",203,hamirpur,cand1743,"ashok sharma",IND,412
"Himachal Pradesh",203,hamirpur,cand1742,"ashish kumar",IND,330
"Himachal Pradesh",201,kangra,cand1708,"kishan kapoor",BJP,725218
"Himachal Pradesh",201,kangra,cand1710,"pawan kajal",INC,247595
"Himachal Pradesh",201,kangra,cand1709,"dr. kehar singh",BSP,8866
"Himachal Pradesh",201,kangra,cand1718,"dr. sanjiv guleria",IND,4573
"Himachal Pradesh",201,kangra,cand1711,"prem chand vishvakarma",NED,2371
"Himachal Pradesh",201,kangra,cand1717,"bachan singh rana",IND,2240
"Himachal Pradesh",201,kangra,cand1716,"nisha katoch",IND,1398
"Himachal Pradesh",201,kangra,cand1713,"subhash chand",HIMJKP,970
"Himachal Pradesh",201,kangra,cand1712,"dr. swaroop singh rana",SWAP,959
"Himachal Pradesh",201,kangra,cand1715,"col. narinder pathania",IND,908
"Himachal Pradesh",201,kangra,cand1714,"chander bhan (baabla)",IND,564
"Himachal Pradesh",202,mandi,cand1721,"ram swaroop sharma",BJP,647189
"Himachal Pradesh",202,mandi,cand1719,"aashray sharma",INC,241730
"Himachal Pradesh",202,mandi,cand1720,"daleep singh kaith",CPIM,14838
"Himachal Pradesh",202,mandi,cand1722,"ses ram",BSP,9060
"Himachal Pradesh",202,mandi,cand1734,"brij gopal",IND,4087
"Himachal Pradesh",202,mandi,cand1735,"subhash mohan snehi",IND,3839
"Himachal Pradesh",202,mandi,cand1732,"dev raj bhardwaj",IND,3653
"Himachal Pradesh",202,mandi,cand1729,"guman singh",IND,2344
"Himachal Pradesh",202,mandi,cand1727,"rajender suryavanshi",APOI,1872
"Himachal Pradesh",202,mandi,cand1733,"dharmender singh thakur",IND,1860
"Himachal Pradesh",202,mandi,cand1731,"col. thakur singh",IND,1596
"Himachal Pradesh",202,mandi,cand1723,"kartar chand",SWAP,880
"Himachal Pradesh",202,mandi,cand1730,"ghanshyam chand thakur",IND,775
"Himachal Pradesh",202,mandi,cand1728,"shiv lal thakur",BSCP,751
"Himachal Pradesh",202,mandi,cand1726,"mehar singh",RADM,583
"Himachal Pradesh",202,mandi,cand1724,"khem chand",PPID,511
"Himachal Pradesh",202,mandi,cand1725,chandermani,AIFB,505
"Himachal Pradesh",204,shimla,cand1749,"suresh kumar kashyap",BJP,606182
"Himachal Pradesh",204,shimla,cand1747,"dhani ram shandil",INC,278668
"Himachal Pradesh",204,shimla,cand1748,"vikram singh",BSP,7759
"Himachal Pradesh",204,shimla,cand1750,"manoj raghuvanshi",AIFB,5817
"Himachal Pradesh",204,shimla,cand1752,"ravi kumar dalit",IND,3608
"Himachal Pradesh",204,shimla,cand1751,"shamsher singh",RADM,3216
"Jammu and Kashmir",103,anantnag,cand1774,"hasnain masoodi",JKN,40180
"Jammu and Kashmir",103,anantnag,cand1775,"ghulam ahmad mir",INC,33504
"Jammu and Kashmir",103,anantnag,cand1776,"mehbooba mufti",JKPDP,30524
"Jammu and Kashmir",103,anantnag,cand1778,"sofi yousuf",BJP,10225
"Jammu and Kashmir",103,anantnag,cand1781,"ch. zaffar ali",JPC,1646
"Jammu and Kashmir",103,anantnag,cand1789,"gh. mohd. wani",IND,1369
"Jammu and Kashmir",103,anantnag,cand1790,"kyasir ahmad sheikh",IND,847
"Jammu and Kashmir",103,anantnag,cand1788,"ali mohammad wani",IND,814
"Jammu and Kashmir",103,anantnag,cand1787,"shams khwaja",IND,760
"Jammu and Kashmir",103,anantnag,cand1780,"sanjay kumar dhar",MANPA,677
"Jammu and Kashmir",103,anantnag,cand1791,"manzoor ahmad khan",IND,604
"Jammu and Kashmir",103,anantnag,cand1777,"nisar ahmad wani",JKNPP,589
"Jammu and Kashmir",103,anantnag,cand1785,"zubair masoodi",IND,547
"Jammu and Kashmir",103,anantnag,cand1783,"ridwana sanam",IND,455
"Jammu and Kashmir",103,anantnag,cand1786,"mirza sajad hussain beigh",IND,425
"Jammu and Kashmir",103,anantnag,cand1782,"imtiyaz ahmad rather",IND,382
"Jammu and Kashmir",103,anantnag,cand1779,"surinder singh",PSPL,217
"Jammu and Kashmir",103,anantnag,cand1784,"riyaz ahmad bhat",IND,194
"Jammu and Kashmir",101,baramulla,cand1756,"mohammad akbar lone",JKN,133426
"Jammu and Kashmir",101,baramulla,cand1758,"raja aijaz ali",JPC,103193
"Jammu and Kashmir",101,baramulla,cand1761,"engineer rashid",IND,102168
"Jammu and Kashmir",101,baramulla,cand1754,"abdul qayoom wani",JKPDP,53530
"Jammu and Kashmir",101,baramulla,cand1755,"haji farooq ahmad mir",INC,34532
"Jammu and Kashmir",101,baramulla,cand1757,"mohd maqbool war",BJP,7894
"Jammu and Kashmir",101,baramulla,cand1760,"syed najeeb shah naqvi",IND,4967
"Jammu and Kashmir",101,baramulla,cand1753,"jahangir khan",JKNPP,4329
"Jammu and Kashmir",101,baramulla,cand1759,"javid ahmad qureshi",IND,3383
"Jammu and Kashmir",106,jammu,cand1810,"jugal kishore",BJP,858066
"Jammu and Kashmir",106,jammu,cand1811,"raman bhalla",INC,555191
"Jammu and Kashmir",106,jammu,cand1808,"badri nath",BSP,14276
"Jammu and Kashmir",106,jammu,cand1800,"lal singh",DSSP,7539
"Jammu and Kashmir",106,jammu,cand1809,"prof. bhim singh",JKNPP,4016
"Jammu and Kashmir",106,jammu,cand1812,"javaid ahmed",AIFB,3866
"Jammu and Kashmir",106,jammu,cand1825,"subash chander",IND,3739
"Jammu and Kashmir",106,jammu,cand1826,"satish poonchi",IND,3077
"Jammu and Kashmir",106,jammu,cand1830,"er. ghulam mustafa chowdhary",IND,2745
"Jammu and Kashmir",106,jammu,cand1822,"perseen singh",IND,2612
"Jammu and Kashmir",106,jammu,cand1823,"tarseem lal khullar",IND,2384
"Jammu and Kashmir",106,jammu,cand1820,"balwan singh",IND,2194
"Jammu and Kashmir",106,jammu,cand1819,"anil singh",IND,2131
"Jammu and Kashmir",106,jammu,cand1814,"syed aqib hussain",INDPP,1723
"Jammu and Kashmir",106,jammu,cand1817,"mohd younis",JKPPAP,1612
"Jammu and Kashmir",106,jammu,cand1828,"syed zeshan haider",IND,1582
"Jammu and Kashmir",106,jammu,cand1827,"sakander ahmad nourani",IND,1428
"Jammu and Kashmir",106,jammu,cand1813,"sushil kumar",HND,1281
"Jammu and Kashmir",106,jammu,cand1824,"rajiv chuni",IND,1269
"Jammu and Kashmir",106,jammu,cand1821,bahadur,IND,1201
"Jammu and Kashmir",106,jammu,cand1818,"manish sahni",SHS,1192
"Jammu and Kashmir",106,jammu,cand1815,"gursagar singh",NRCP,1103
"Jammu and Kashmir",106,jammu,cand1829,"shazad shabnam",IND,1009
"Jammu and Kashmir",106,jammu,cand795,"ajay kumar",CPIM,941
"Jammu and Kashmir",104,ladakh,cand1792,"jamyang tsering namgyal",BJP,42914
"Jammu and Kashmir",104,ladakh,cand1795,"sajjad hussain",IND,31984
"Jammu and Kashmir",104,ladakh,cand1794,"asgar ali karbalai",IND,29365
"Jammu and Kashmir",104,ladakh,cand1793,"rigzin spalbar",INC,21241
"Jammu and Kashmir",102,srinagar,cand1765,"farooq abdullah",JKN,106750
"Jammu and Kashmir",102,srinagar,cand1763,"aga syed mohsin",PDP,36700
"Jammu and Kashmir",102,srinagar,cand1768,"irfan raza ansari",JPC,28773
"Jammu and Kashmir",102,srinagar,cand1762,"sheikh khalid jehangir",BJP,4631
"Jammu and Kashmir",102,srinagar,cand1771,"bilal sultan",IND,1630
"Jammu and Kashmir",102,srinagar,cand1773,"abdul rashid banday",IND,1537
"Jammu and Kashmir",102,srinagar,cand1770,"nazir ahmad sofi",MANPA,1507
"Jammu and Kashmir",102,srinagar,cand1766,"showkat hussain khan",JD(U),1250
"Jammu and Kashmir",102,srinagar,cand1764,"abdual rashid ganie",JKNPP,791
"Jammu and Kashmir",102,srinagar,cand1772,"sajjad ahmad dar",IND,613
"Jammu and Kashmir",102,srinagar,cand1767,"abdul khaliq bhat",SHS,578
"Jammu and Kashmir",102,srinagar,cand1769,"nazir ahmad lone",RAJPA,506
"Jammu and Kashmir",105,udhampur,cand1797,"dr. jitendra singh",BJP,724311
"Jammu and Kashmir",105,udhampur,cand1798,"vikramaditya singh",INC,367059
"Jammu and Kashmir",105,udhampur,cand1799,"harsh dev singh",JKNPP,24319
"Jammu and Kashmir",105,udhampur,cand1800,"lal singh",DSSP,19049
"Jammu and Kashmir",105,udhampur,cand1796,"tilak raj bhagat",BSP,16601
"Jammu and Kashmir",105,udhampur,cand1807,"firdous ahmed bawani",IND,5543
"Jammu and Kashmir",105,udhampur,cand1806,"garib singh",IND,4984
"Jammu and Kashmir",105,udhampur,cand1805,"shaber ahmed",IND,4442
"Jammu and Kashmir",105,udhampur,cand1801,"mohd ayub",NRCP,1673
"Jammu and Kashmir",105,udhampur,cand1802,meenakshi,SHS,1660
"Jammu and Kashmir",105,udhampur,cand1804,"rakesh mudgal",IND,1607
"Jammu and Kashmir",105,udhampur,cand1803,"bansi lal",IND,1307
Jharkhand,2004,chatra,cand7109,"sunil kumar singh",BJP,528077
Jharkhand,2004,chatra,cand7108,"manoj kumar yadav",INC,150206
Jharkhand,2004,chatra,cand7110,"subhash prasad yadav",RJD,83425
Jharkhand,2004,chatra,cand7106,"arjun kumar",CPI,22577
Jharkhand,2004,chatra,cand7107,"nageshwar ganjhu",BSP,18888
Jharkhand,2004,chatra,cand7121,"nandlal prasad",IND,15859
Jharkhand,2004,chatra,cand7118,"jaidula ansari",IND,13090
Jharkhand,2004,chatra,cand7130,"rajendra sahu",IND,11224
Jharkhand,2004,chatra,cand7125,"bagendra ram",IND,8256
Jharkhand,2004,chatra,cand7117,"arun kumar yadav",IND,7227
Jharkhand,2004,chatra,cand7119,"duleshwar saw",IND,6362
Jharkhand,2004,chatra,cand7129,"rameshi ram",IND,6089
Jharkhand,2004,chatra,cand7111,"ashutosh kumar",PUJP,4483
Jharkhand,2004,chatra,cand7122,"nandlal prasad keshari",IND,4111
Jharkhand,2004,chatra,cand7128,"yogendra yadav",IND,3887
Jharkhand,2004,chatra,cand7120,"dhananjay kumar",IND,3856
Jharkhand,2004,chatra,cand7114,"sagar ram",ABHM,3845
Jharkhand,2004,chatra,cand7116,"ayub khan",IND,3828
Jharkhand,2004,chatra,cand7126,"bhagalpuri yadav",IND,3732
Jharkhand,2004,chatra,cand7124,"pramod toppo",IND,3288
Jharkhand,2004,chatra,cand7115,"abdul rajak ansari",IND,3218
Jharkhand,2004,chatra,cand7131,"shaukat ali",IND,2988
Jharkhand,2004,chatra,cand7112,"pankaj ranjan",JKPP,2761
Jharkhand,2004,chatra,cand7113,"ramanand das",BASAPA,2701
Jharkhand,2004,chatra,cand7127,"manoj kumar pandey",IND,2052
Jharkhand,2004,chatra,cand7123,"pawan kumar",IND,1595
Jharkhand,2007,dhanbad,cand7162,"pashupati nath singh",BJP,827234
Jharkhand,2007,dhanbad,cand7161,"kirti azad",INC,341040
Jharkhand,2007,dhanbad,cand7175,"rajesh kumar singh",IND,11110
Jharkhand,2007,dhanbad,cand7176,"lakshmi devi",IND,10876
Jharkhand,2007,dhanbad,cand7180,"siddharth gautam",IND,9492
Jharkhand,2007,dhanbad,cand7163,"madhvi singh",AITC,8235
Jharkhand,2007,dhanbad,cand7170,"sudhir kumar mahato",BMUP,7495
Jharkhand,2007,dhanbad,cand7164,"meghnath rawani",BSP,4241
Jharkhand,2007,dhanbad,cand7174,"bamapada bauri",IND,4135
Jharkhand,2007,dhanbad,cand7177,"varun kumar",IND,4026
Jharkhand,2007,dhanbad,cand7178,"sanjay paswan",IND,3762
Jharkhand,2007,dhanbad,cand7167,"mihir chandra mahato",APOI,3004
Jharkhand,2007,dhanbad,cand7165,"deepak kumar das",PPID,2194
Jharkhand,2007,dhanbad,cand7173,"prem prakash paswan",IND,2117
Jharkhand,2007,dhanbad,cand7172,"umesh paswan",IND,1967
Jharkhand,2007,dhanbad,cand7169,"ram lal mahto",SUCI(C),1741
Jharkhand,2007,dhanbad,cand7171,"heera lal shankhavar",AIFB,1684
Jharkhand,2007,dhanbad,cand7166,"mantosh kumar mandal",AMB,1635
Jharkhand,2007,dhanbad,cand7168,"meraj khan",SP,1453
Jharkhand,2007,dhanbad,cand7179,"k.c.singh raj",IND,1030
Jharkhand,2002,dumka,cand7080,"sunil soren",BJP,484923
Jharkhand,2002,dumka,cand7079,"shibu soren",JMM,437333
Jharkhand,2002,dumka,cand7091,"dr. shrilal kisku",IND,16562
Jharkhand,2002,dumka,cand7081,"senapati murmu",CPI,16157
Jharkhand,2002,dumka,cand7078,"arjun pujhar",AITC,13104
Jharkhand,2002,dumka,cand7092,"samuel tudu",IND,12609
Jharkhand,2002,dumka,cand7090,"rajesh besra",IND,5882
Jharkhand,2002,dumka,cand7084,"thakuroon soren",IND,5571
Jharkhand,2002,dumka,cand7089,"raska soren",IND,5135
Jharkhand,2002,dumka,cand7082,"stephan besra",BSP,3273
Jharkhand,2002,dumka,cand7088,"ramesh tudu",IND,2579
Jharkhand,2002,dumka,cand7085,"probina murmu",IND,2230
Jharkhand,2002,dumka,cand7087,"mohril murmu",IND,2213
Jharkhand,2002,dumka,cand7086,"baghrai soren",IND,2075
Jharkhand,2002,dumka,cand7083,"satish soren",JKPP,1926
Jharkhand,2006,giridih,cand7146,"chandra prakash choudhary",AJSUP,648277
Jharkhand,2006,giridih,cand7147,"jagarnath mahto",JMM,399930
Jharkhand,2006,giridih,cand7148,"rasul baksh",BSP,10061
Jharkhand,2006,giridih,cand7160,"sunita tudu",IND,9077
Jharkhand,2006,giridih,cand7159,"simmi suman",IND,4173
Jharkhand,2006,giridih,cand7158,"sanjeev kumar mahato",IND,2217
Jharkhand,2006,giridih,cand7149,"amit jani",UPNSE,2051
Jharkhand,2006,giridih,cand7153,"dwaraka prasad lala",RPI(A),1896
Jharkhand,2006,giridih,cand7157,"rajendra dasaundhi",IND,1667
Jharkhand,2006,giridih,cand7151,"chandra deo prasad",AHNP,1650
Jharkhand,2006,giridih,cand7156,"sohrab shah",BMUP,1448
Jharkhand,2006,giridih,cand7154,"madhu sudan",JKPS,1244
Jharkhand,2006,giridih,cand7152,"jogeshwar thakur",VSP,1225
Jharkhand,2006,giridih,cand7155,"shibu singh",BMFP,1206
Jharkhand,2006,giridih,cand7150,"ahmad ansari",BLRP,1088
Jharkhand,2003,godda,cand7094,"nishikant dubey",BJP,637610
Jharkhand,2003,godda,cand7095,"pradeep yadav",JVM,453383
Jharkhand,2003,godda,cand7093,"zaffar obaid",BSP,17583
Jharkhand,2003,godda,cand7104,"k. rangaiah",IND,16456
Jharkhand,2003,godda,cand7105,"birendra kumar",IND,13613
Jharkhand,2003,godda,cand7103,"mahesh kumar suman",IND,10354
Jharkhand,2003,godda,cand7096,"asha makade",PSPU,6580
Jharkhand,2003,godda,cand7102,"madhusudan ray",IND,6301
Jharkhand,2003,godda,cand7098,"bajrangi mahtha",BMUP,3023
Jharkhand,2003,godda,cand7101,"jitendra kumar barnwal",IND,2982
Jharkhand,2003,godda,cand7099,"murari kapri",AAM,2627
Jharkhand,2003,godda,cand7100,"anup kumar sinha",IND,2534
Jharkhand,2003,godda,cand7097,"noor hassan",RSPSR,2307
Jharkhand,2014,hazaribagh,cand7278,"jayant sinha",BJP,728798
Jharkhand,2014,hazaribagh,cand7277,"gopal prasad sahu",INC,249250
Jharkhand,2014,hazaribagh,cand7279,"bhubneshwar prasad mehta",CPI,32109
Jharkhand,2014,hazaribagh,cand7291,"md. moin uddin ahmad",IND,15660
Jharkhand,2014,hazaribagh,cand7292,"ramavtar mahto",IND,14829
Jharkhand,2014,hazaribagh,cand7280,"vinod kumar",BSP,8793
Jharkhand,2014,hazaribagh,cand7290,"tekochand mahto",IND,5612
Jharkhand,2014,hazaribagh,cand7289,"gautam kumar",IND,3048
Jharkhand,2014,hazaribagh,cand7288,"rameshwar ram kushwaha",AIFB,2396
Jharkhand,2014,hazaribagh,cand7287,"rajesh ranjan",SUCI(C),2181
Jharkhand,2014,hazaribagh,cand7286,"rajni devi",JPJD,2137
Jharkhand,2014,hazaribagh,cand7283,"bhawesh kumar mishra",BJKD,1842
Jharkhand,2014,hazaribagh,cand7285,"md. mubarak",JAC,1802
Jharkhand,2014,hazaribagh,cand7284,"misbahul islam",PPID,1716
Jharkhand,2014,hazaribagh,cand7281,"krishan kumar singh",BHAPRAP,1690
Jharkhand,2014,hazaribagh,cand7282,"jagat kumar soni",BHAZS,1527
Jharkhand,2009,jamshedpur,cand7204,"bidyut baran mahato",BJP,679632
Jharkhand,2009,jamshedpur,cand7203,"champai soren",JMM,377542
Jharkhand,2009,jamshedpur,cand7201,"anjana mahata",AITC,9542
Jharkhand,2009,jamshedpur,cand7216,"surya singh besra",JKPP,9288
Jharkhand,2009,jamshedpur,cand7213,"shekh akhir uddin",JKP(N),7665
Jharkhand,2009,jamshedpur,cand7205,"angad mahato",AMB,6665
Jharkhand,2009,jamshedpur,cand7214,"sabita kaivarto",AHNP,6272
Jharkhand,2009,jamshedpur,cand7215,"subrat kumar pradhan",APOI,4850
Jharkhand,2009,jamshedpur,cand7212,"ranjit kumar singh",JKP,4630
Jharkhand,2009,jamshedpur,cand7220,"mubin khan",IND,3969
Jharkhand,2009,jamshedpur,cand7219,"deepak kumar giri",IND,3518
Jharkhand,2009,jamshedpur,cand7202,"ashraf hussain",BSP,3359
Jharkhand,2009,jamshedpur,cand7221,"rakesh kumar",IND,3239
Jharkhand,2009,jamshedpur,cand7211,"mahesh kumar",RTORP,2481
Jharkhand,2009,jamshedpur,cand7209,"panmani singh",SUCI(C),2471
Jharkhand,2009,jamshedpur,cand7217,"asit kumar singh",IND,2366
Jharkhand,2009,jamshedpur,cand7210,"malay kumar mahato",CPIM,1874
Jharkhand,2009,jamshedpur,cand7206,"asjadullah imran",BHAPRAP,1789
Jharkhand,2009,jamshedpur,cand7208,"chandra shekhar mahato",PPID,1587
Jharkhand,2009,jamshedpur,cand7218,"dinesh mahato",IND,1524
Jharkhand,2009,jamshedpur,cand7222,"shailesh kumar singh",IND,1496
Jharkhand,2009,jamshedpur,cand7207,"qamar raza khan",BYPP,1463
Jharkhand,2009,jamshedpur,cand7223,"sarita anand",IND,1191
Jharkhand,2011,khunti,cand7233,"arjun munda",BJP,382638
Jharkhand,2011,khunti,cand7235,"kali charan munda",INC,381193
Jharkhand,2011,khunti,cand7242,"meenakshi munda",IND,10989
Jharkhand,2011,khunti,cand7236,"ajay topno",JKP,8838
Jharkhand,2011,khunti,cand7234,"indumati mundu",BSP,7663
Jharkhand,2011,khunti,cand7243,"sukhram herenj",IND,5255
Jharkhand,2011,khunti,cand7241,"niyaran herenj",IND,4560
Jharkhand,2011,khunti,cand7240,"sibil kandulna",RTSGP,3895
Jharkhand,2011,khunti,cand7237,"abinashi mundu",HBP,2373
Jharkhand,2011,khunti,cand7238,"neel justine beck",BMSM,1864
Jharkhand,2011,khunti,cand7239,"munna baraik",AHNP,1864
Jharkhand,2005,kodarma,cand7132,"annpurna devi",BJP,753016
Jharkhand,2005,kodarma,cand7134,"babu lal marandi",JVM,297416
Jharkhand,2005,kodarma,cand7141,"raj kumar yadav",CPI(ML)(L),68207
Jharkhand,2005,kodarma,cand7133,"kanchan kumari",AITC,14119
Jharkhand,2005,kodarma,cand7144,"md. mahboob alam",IND,9421
Jharkhand,2005,kodarma,cand7135,"sarfaraj ahmad",BSP,6359
Jharkhand,2005,kodarma,cand7143,"pradip turi",IND,6207
Jharkhand,2005,kodarma,cand7145,"rameshwar prasad yadav",IND,6156
Jharkhand,2005,kodarma,cand7142,"shivnath saw",AIFB,4060
Jharkhand,2005,kodarma,cand7137,"avadhesh kumar singh",VSP,3265
Jharkhand,2005,kodarma,cand7140,"bayas kumar",MOSP,3254
Jharkhand,2005,kodarma,cand7136,"ajay krishna",RJANSWP,2496
Jharkhand,2005,kodarma,cand7138,"tuklal nayak",HND,2220
Jharkhand,2005,kodarma,cand7139,"dayanand kumar",JAC,2181
Jharkhand,2012,lohardaga,cand7247,"sudarshan bhagat",BJP,371595
Jharkhand,2012,lohardaga,cand7246,"sukhdeo bhagat",INC,361232
Jharkhand,2012,lohardaga,cand7248,"deokumar dhan",JKP,19546
Jharkhand,2012,lohardaga,cand7256,"sanjay oraon",IND,10663
Jharkhand,2012,lohardaga,cand7244,"dinesh oraon",AITC,9643
Jharkhand,2012,lohardaga,cand7255,"raghunath mahli",IND,8950
Jharkhand,2012,lohardaga,cand7257,"saniya oraon",IND,5263
Jharkhand,2012,lohardaga,cand7254,"kalindra oraon",IND,4061
Jharkhand,2012,lohardaga,cand7245,"sharvan kumar panna",BSP,4048
Jharkhand,2012,lohardaga,cand7249,"ajit kumar bhagat",IND,2880
Jharkhand,2012,lohardaga,cand7253,"ekus dhan",IND,2341
Jharkhand,2012,lohardaga,cand7251,"anand paul tirkey",IND,2339
Jharkhand,2012,lohardaga,cand7252,"alon baxla",IND,2317
Jharkhand,2012,lohardaga,cand7250,"amber saurav kunal",IND,1889
Jharkhand,2013,palamu,cand7260,"vishnu dayal ram",BJP,755659
Jharkhand,2013,palamu,cand7259,"ghuran ram",RJD,278053
Jharkhand,2013,palamu,cand7258,"anjana bhuiyan",BSP,53597
Jharkhand,2013,palamu,cand7271,"dinesh ram",IND,19491
Jharkhand,2013,palamu,cand7273,"vijay kumar",IND,13961
Jharkhand,2013,palamu,cand7272,"ram ji paswan",IND,13097
Jharkhand,2013,palamu,cand7261,"amindra paswan",BLSD,13047
Jharkhand,2013,palamu,cand7276,"satyendra kumar paswan",IND,9442
Jharkhand,2013,palamu,cand7270,"jorawar ram",IND,7267
Jharkhand,2013,palamu,cand7275,"shrawan kumar ravi",IND,5851
Jharkhand,2013,palamu,cand7263,"umesh kumar paswan",VPI,5099
Jharkhand,2013,palamu,cand7269,"sushma mehta",CPI(ML)(L),5004
Jharkhand,2013,palamu,cand7274,"vijay ram",IND,4929
Jharkhand,2013,palamu,cand7262,"uday kumar paswan",JSVP,4164
Jharkhand,2013,palamu,cand7266,"balkesh prasad paswan",ANC,4121
Jharkhand,2013,palamu,cand7268,"shayam narayn bhuian",BMUP,3093
Jharkhand,2013,palamu,cand7265,"baban bhuiya",JPJD,2861
Jharkhand,2013,palamu,cand7264,"prayag ram",PSS,2783
Jharkhand,2013,palamu,cand7267,"madan ram",CPIM,2420
Jharkhand,2001,rajmahal,cand7067,"vijay kumar hansdak",JMM,507830
Jharkhand,2001,rajmahal,cand7068,"hemlal murmu",BJP,408635
Jharkhand,2001,rajmahal,cand7064,"gopin soren",CPIM,35586
Jharkhand,2001,rajmahal,cand7066,"monika kisku",AITC,17427
Jharkhand,2001,rajmahal,cand7075,"mandal hansda",IND,12130
Jharkhand,2001,rajmahal,cand7065,"baidhnath pahadiya",BSP,10374
Jharkhand,2001,rajmahal,cand7076,"mahendra hansda",IND,9077
Jharkhand,2001,rajmahal,cand7074,"mangal marandi",IND,8234
Jharkhand,2001,rajmahal,cand7069,"neeraj hembrom",AIFB,7543
Jharkhand,2001,rajmahal,cand7077,"mahesh pahadiya",IND,4928
Jharkhand,2001,rajmahal,cand7073,"barnad hembrom",IND,4254
Jharkhand,2001,rajmahal,cand7072,"christopher murmu",IND,3005
Jharkhand,2001,rajmahal,cand7071,"mary nisha hansdak",BMUP,2948
Jharkhand,2001,rajmahal,cand7070,"mahashay tudu",HND,2767
Jharkhand,2008,ranchi,cand7182,"sanjay seth",BJP,706510
Jharkhand,2008,ranchi,cand7183,"subodh kant sahay",INC,423730
Jharkhand,2008,ranchi,cand7199,"ram tahal choudhary",IND,29539
Jharkhand,2008,ranchi,cand7196,"raju mahto",IND,9368
Jharkhand,2008,ranchi,cand7181,"bidyadhar prasad",BSP,8789
Jharkhand,2008,ranchi,cand7195,"nand kishore yadav",IND,7796
Jharkhand,2008,ranchi,cand7191,"sunita munda",APOI,6667
Jharkhand,2008,ranchi,cand7194,"jitendra thakur",IND,6378
Jharkhand,2008,ranchi,cand7184,"amar kumar mahto",RPI(A),5833
Jharkhand,2008,ranchi,cand7198,"rajesh thapa",IND,4435
Jharkhand,2008,ranchi,cand7192,"anjani pandey",IND,3584
Jharkhand,2008,ranchi,cand7193,"jay prakash prasad",IND,2830
Jharkhand,2008,ranchi,cand7197,"rajesh kumar",IND,2651
Jharkhand,2008,ranchi,cand7185,"alok kumar",RJANSWP,2401
Jharkhand,2008,ranchi,cand7190,"sidheshwar singh",SUCI(C),2224
Jharkhand,2008,ranchi,cand7186,"parmeshwar mahto",JKP,2046
Jharkhand,2008,ranchi,cand7188,"ramjit mahto",PSS,1503
Jharkhand,2008,ranchi,cand7200,"satish singh",IND,1472
Jharkhand,2008,ranchi,cand7189,"vikas chandra sharma",CPIM,1403
Jharkhand,2008,ranchi,cand7187,"ranjit mahto",PPID,1388
Jharkhand,2010,singhbhum,cand7224,"geeta kora",INC,431815
Jharkhand,2010,singhbhum,cand7226,"laxman giluwa",BJP,359660
Jharkhand,2010,singhbhum,cand7232,"pushpa sinku",IND,15224
Jharkhand,2010,singhbhum,cand7229,"pratap singh banara",APOI,11298
Jharkhand,2010,singhbhum,cand7225,"pardeshi lal munda",BSP,9491
Jharkhand,2010,singhbhum,cand7231,"anil soren",IND,9154
Jharkhand,2010,singhbhum,cand7227,"krishna mardi",JMM(U),8672
Jharkhand,2010,singhbhum,cand7230,"hari orawn",KS,5647
Jharkhand,2010,singhbhum,cand7228,"chandra mohan hembrom",SUCI(C),4098
Karnataka,2903,bagalkot,cand1899,"gaddigoudar parvatagouda chandanagouda",BJP,664638
Karnataka,2903,bagalkot,cand1901,"veena kashappanavar",INC,496451
Karnataka,2903,bagalkot,cand1902,"parashuram laxman neelnaik",RPIK,7486
Karnataka,2903,bagalkot,cand1900,"mahmad husen mujawar",BSP,6743
Karnataka,2903,bagalkot,cand1911,"ravi shivappa padasalagi",IND,5489
Karnataka,2903,bagalkot,cand1912,"shivarajkumar ajjappa talawar",IND,3155
Karnataka,2903,bagalkot,cand1910,"muttu s surakod (madar)",IND,2237
Karnataka,2903,bagalkot,cand1908,"m shashikumar hlepadi",UPJP,1912
Karnataka,2903,bagalkot,cand1909,"pendari buddesab makabulsab",IND,1171
